OBJECT_NAME,OBJECT_IDENTIFIER,OBJECT_DATA_TYPE,OBJECT_PREMISSIONS,OBJECT_CLASS,OBJECT_NODE_TYPE,OBJECT_DESCRIPTION
fgUsbports,1.3.6.1.4.1.12356.101.4.7,,,objectidentity,,""
fgUsbportCount,1.3.6.1.4.1.12356.101.4.7.1,integer32,read-only,objecttype,scalar,"The number of entries in fgUsbportTable."
fgUsbportTable,1.3.6.1.4.1.12356.101.4.7.2,,no-access,objecttype,table,"A table that lists information for each external USB port."
fgUsbportEntry,1.3.6.1.4.1.12356.101.4.7.2.1,,no-access,objecttype,row,"An entry containing information for a particular USB port."
fgUsbportEntIndex,1.3.6.1.4.1.12356.101.4.7.2.1.1,fnindex,no-access,objecttype,column,"A unique identifier within the fgUsbportTable."
fgUsbportPlugged,1.3.6.1.4.1.12356.101.4.7.2.1.2,integer,read-only,objecttype,column,"The USB port's plugged status. Enumeration: 'unplugged': 0, 'plugged': 1."
fgUsbportVersion,1.3.6.1.4.1.12356.101.4.7.2.1.3,displaystring,read-only,objecttype,column,"The USB port's version."
fgUsbportClass,1.3.6.1.4.1.12356.101.4.7.2.1.4,integer,read-only,objecttype,column,"The device class. Enumeration: 'printer': 7, 'contentSecurity': 13, 'hub': 9, 'cdcData': 10, 'image': 6, 'storage': 8, 'chipSmartCard': 11, 'vendorSpec': 255, 'appSpec': 254, 'hid': 3, 'ifc': 0, 'comm': 2, 'audio': 1, 'physical': 5."
fgUsbportVendId,1.3.6.1.4.1.12356.101.4.7.2.1.5,octet string,read-only,objecttype,column,"The Vendor ID of the device."
fgUsbportProdId,1.3.6.1.4.1.12356.101.4.7.2.1.6,octet string,read-only,objecttype,column,"The Product ID of the device."
fgUsbportRevision,1.3.6.1.4.1.12356.101.4.7.2.1.7,displaystring,read-only,objecttype,column,"The release number of the device."
fgUsbportManufacturer,1.3.6.1.4.1.12356.101.4.7.2.1.8,displaystring,read-only,objecttype,column,"The manufacturer of the device."
fgUsbportProduct,1.3.6.1.4.1.12356.101.4.7.2.1.9,displaystring,read-only,objecttype,column,"The product of the device."
fgUsbportSerial,1.3.6.1.4.1.12356.101.4.7.2.1.10,displaystring,read-only,objecttype,column,"The serial number of the device."
fgLinkMonitor,1.3.6.1.4.1.12356.101.4.8,,,objectidentity,,""
fgLinkMonitorNumber,1.3.6.1.4.1.12356.101.4.8.1,integer32,read-only,objecttype,scalar,"The number of link monitor in fgLinkMonitorTable"
fgLinkMonitorTable,1.3.6.1.4.1.12356.101.4.8.2,,no-access,objecttype,table,"Link Monitor statistics table. This table has a dependent expansion relationship with fgVdTable. Only virtual domains with enabled link monitor are present in this table."
fgLinkMonitorEntry,1.3.6.1.4.1.12356.101.4.8.2.1,,no-access,objecttype,row,"Link Monitor statistics on a virtual domain"
fgLinkMonitorID,1.3.6.1.4.1.12356.101.4.8.2.1.1,fnindex,no-access,objecttype,column,"Link Monitor ID. Only enabled link monitor entries are present in this table. Link Monitor IDs are only unique within a virtual domain."
fgLinkMonitorName,1.3.6.1.4.1.12356.101.4.8.2.1.2,displaystring,read-only,objecttype,column,"Link Monitor name."
fgLinkMonitorState,1.3.6.1.4.1.12356.101.4.8.2.1.3,integer,read-only,objecttype,column,"Link Monitor state. Enumeration: 'dead': 1, 'alive': 0."
fgLinkMonitorLatency,1.3.6.1.4.1.12356.101.4.8.2.1.4,displaystring,read-only,objecttype,column,"The average latency of link monitor in float number within last 30 probes."
fgLinkMonitorJitter,1.3.6.1.4.1.12356.101.4.8.2.1.5,displaystring,read-only,objecttype,column,"The average jitter of link monitor in float number within last 30 probes."
fgLinkMonitorPacketSend,1.3.6.1.4.1.12356.101.4.8.2.1.6,counter64,read-only,objecttype,column,"The total number of packets sent by link monitor."
fgLinkMonitorPacketRecv,1.3.6.1.4.1.12356.101.4.8.2.1.7,counter64,read-only,objecttype,column,"The total number of packets received by link monitor."
fgLinkMonitorPacketLoss,1.3.6.1.4.1.12356.101.4.8.2.1.8,displaystring,read-only,objecttype,column,"The average packet loss percentage in float number within last 30 probes."
fgLinkMonitorVdom,1.3.6.1.4.1.12356.101.4.8.2.1.9,displaystring,read-only,objecttype,column,"Virtual domain the link monitor entry exists in. This name corresponds to the fgVdEntName used in fgVdTable."
fgFirewall,1.3.6.1.4.1.12356.101.5,,,objectidentity,,""
fgFwPolicies,1.3.6.1.4.1.12356.101.5.1,,,objectidentity,,""
fgFwPolInfo,1.3.6.1.4.1.12356.101.5.1.1,,,objectidentity,,""
fgFwPolTables,1.3.6.1.4.1.12356.101.5.1.2,,,objectidentity,,""
fgFwPolStatsTable,1.3.6.1.4.1.12356.101.5.1.2.1,,no-access,objecttype,table,"Firewall policy statistics table. This table has a dependent expansion relationship with fgVdTable. Only virtual domains with enabled policies are present in this table."
fgFwPolStatsEntry,1.3.6.1.4.1.12356.101.5.1.2.1.1,,no-access,objecttype,row,"Firewall policy statistics on a virtual domain"
fgFwPolID,1.3.6.1.4.1.12356.101.5.1.2.1.1.1,fnindex,no-access,objecttype,column,"Firewall policy ID. Only enabled policies are present in this table. Policy IDs are only unique within a virtual domain."
fgFwPolPktCount,1.3.6.1.4.1.12356.101.5.1.2.1.1.2,counter32,read-only,objecttype,column,"Number of packets matched to policy (passed or blocked, depending on policy action). Count is from the time the policy became active."
fgFwPolByteCount,1.3.6.1.4.1.12356.101.5.1.2.1.1.3,counter32,read-only,objecttype,column,"Number of bytes in packets matching the policy. See fgFwPolPktCount."
fgFwPolLastUsed,1.3.6.1.4.1.12356.101.5.1.2.1.1.4,displaystring,read-only,objecttype,column,"How many minutes since last used."
fgFwPolPktCountHc,1.3.6.1.4.1.12356.101.5.1.2.1.1.5,counter64,read-only,objecttype,column,"64-bit Number of packets matched to policy (passed or blocked, depending on policy action). Count is from the time the policy became active."
fgFwPolByteCountHc,1.3.6.1.4.1.12356.101.5.1.2.1.1.6,counter64,read-only,objecttype,column,"64-bit Number of bytes in packets matching the policy. See fgFwPolPktCountHc."
fgFwPol6StatsTable,1.3.6.1.4.1.12356.101.5.1.2.2,,no-access,objecttype,table,"Firewall policy6 statistics table. This table has a dependent expansion relationship with fgVdTable. Only virtual domains with enabled policies are present in this table."
fgFwPol6StatsEntry,1.3.6.1.4.1.12356.101.5.1.2.2.1,,no-access,objecttype,row,"Firewall policy6 statistics on a virtual domain"
fgFwPol6ID,1.3.6.1.4.1.12356.101.5.1.2.2.1.1,fnindex,no-access,objecttype,column,"Firewall policy6 ID. Only enabled policies are present in this table. Policy IDs are only unique within a virtual domain."
fgFwPol6PktCount,1.3.6.1.4.1.12356.101.5.1.2.2.1.2,counter64,read-only,objecttype,column,"Number of packets matched to policy (passed or blocked, depending on policy action). Count is from the time the policy became active."
fgFwPol6ByteCount,1.3.6.1.4.1.12356.101.5.1.2.2.1.3,counter64,read-only,objecttype,column,"Number of bytes in packets matching the policy. See fgFwPol6PktCount."
fgFwPol6LastUsed,1.3.6.1.4.1.12356.101.5.1.2.2.1.4,displaystring,read-only,objecttype,column,"How many minutes since last used."
fgFwUsers,1.3.6.1.4.1.12356.101.5.2,,,objectidentity,,""
fgFwUserInfo,1.3.6.1.4.1.12356.101.5.2.1,,,objectidentity,,""
fgFwUserNumber,1.3.6.1.4.1.12356.101.5.2.1.1,integer32,read-only,objecttype,scalar,"The number of user accounts in fgFwUserTable"
fgFwUserAuthTimeout,1.3.6.1.4.1.12356.101.5.2.1.2,integer32,read-only,objecttype,scalar,"Idle period after which a firewall-authentication user's session is automatically expired"
fgFwUserTables,1.3.6.1.4.1.12356.101.5.2.2,,,objectidentity,,""
fgFwUserTable,1.3.6.1.4.1.12356.101.5.2.2.1,,no-access,objecttype,table,"A list of local and proxy (Radius server) user accounts for use with firewall user authentication"
fgFwUserEntry,1.3.6.1.4.1.12356.101.5.2.2.1.1,,no-access,objecttype,row,"An entry containing information applicable to a particular user account"
fgFwUserIndex,1.3.6.1.4.1.12356.101.5.2.2.1.1.1,fnindex,no-access,objecttype,column,"An index for uniquely identifying the users in fgFwUserTable"
fgFwUserName,1.3.6.1.4.1.12356.101.5.2.2.1.1.2,displaystring,read-only,objecttype,column,"User-name of the specified account"
fgFwUserAuth,1.3.6.1.4.1.12356.101.5.2.2.1.1.3,fgfwuserauthtype,read-only,objecttype,column,"Type of authentication the account uses (local, RADIUS, LDAP, etc.)"
fgFwUserState,1.3.6.1.4.1.12356.101.5.2.2.1.1.4,fnboolstate,read-only,objecttype,column,"Status of the user account (enable/disable)"
fgFwUserVdom,1.3.6.1.4.1.12356.101.5.2.2.1.1.5,fgvdindex,read-only,objecttype,column,"Virtual domain the user account exists in. This index corresponds to the index used in fgVdTable."
fgMgmt,1.3.6.1.4.1.12356.101.6,,,objectidentity,,""
fgFmTrapPrefix,1.3.6.1.4.1.12356.101.6.0,,,objectidentity,,""
fgFmTrapDeployComplete,1.3.6.1.4.1.12356.101.6.0.1000,,,notificationtype,,"Indicates when deployment of a new configuration has been completed. Used for verification by FortiManager."
fgFmTrapDeployInProgress,1.3.6.1.4.1.12356.101.6.0.1002,,,notificationtype,,"Indicates that a configuration change was not immediate and that the change is currently in progress. Used for verification by FortiManager."
fgFmTrapConfChange,1.3.6.1.4.1.12356.101.6.0.1003,,,notificationtype,,"The device configuration has been changed by something other than the managing FortiManager device."
fgFmTrapIfChange,1.3.6.1.4.1.12356.101.6.0.1004,,,notificationtype,,"Trap is sent to the managing FortiManager if an interface IP is changed"
fgAdmin,1.3.6.1.4.1.12356.101.6.1,,,objectidentity,,""
fgAdminOptions,1.3.6.1.4.1.12356.101.6.1.1,,,objectidentity,,""
fgAdminIdleTimeout,1.3.6.1.4.1.12356.101.6.1.1.1,integer32,read-only,objecttype,scalar,"Idle period after which an administrator is automatically logged out of the system"
fgAdminLcdProtection,1.3.6.1.4.1.12356.101.6.1.1.2,fnboolstate,read-only,objecttype,scalar,"Status of the LCD protection (enabled/disabled)"
fgAdminTables,1.3.6.1.4.1.12356.101.6.1.2,,,objectidentity,,""
fgAdminTable,1.3.6.1.4.1.12356.101.6.1.2.1,,no-access,objecttype,table,"A table of administrator accounts on the device"
fgAdminEntry,1.3.6.1.4.1.12356.101.6.1.2.1.1,,no-access,objecttype,row,"An entry containing information applicable to a particular admin account"
fgAdminVdom,1.3.6.1.4.1.12356.101.6.1.2.1.1.1,fgvdindex,read-only,objecttype,column,"The virtual domain the administrator belongs to"
fgMgmtTrapObjects,1.3.6.1.4.1.12356.101.6.2,,,objectidentity,,""
fgManIfIp,1.3.6.1.4.1.12356.101.6.2.1,ipaddress,no-access,objecttype,scalar,"IP address of the interface listed in the trap"
fgManIfMask,1.3.6.1.4.1.12356.101.6.2.2,ipaddress,no-access,objecttype,scalar,"Mask of subnet the interface belongs to"
fgManIfIp6,1.3.6.1.4.1.12356.101.6.2.3,ipv6address,no-access,objecttype,scalar,"IPv6 address of the interface listed in the trap"
fgIntf,1.3.6.1.4.1.12356.101.7,,,objectidentity,,""
fgIntfInfo,1.3.6.1.4.1.12356.101.7.1,,,objectidentity,,""
fgIntfTables,1.3.6.1.4.1.12356.101.7.2,,,objectidentity,,""
fgIntfTable,1.3.6.1.4.1.12356.101.7.2.1,,no-access,objecttype,table,"Fortinet specific extensions to MIB-2 ifTable"
fgIntfEntry,1.3.6.1.4.1.12356.101.7.2.1.1,,no-access,objecttype,row,"Fortinet specific information about an ifEntry. This table augments the standard ifTable, so the same indexing is used."
fgIntfEntVdom,1.3.6.1.4.1.12356.101.7.2.1.1.1,fgvdindex,read-only,objecttype,column,"The virtual domain the interface belongs to. This index corresponds to the index used by fgVdTable."
fgIntfVrrps,1.3.6.1.4.1.12356.101.7.3,,,objectidentity,,""
fgIntfVrrpCount,1.3.6.1.4.1.12356.101.7.3.1,integer32,read-only,objecttype,scalar,"The number of entries in fgIntfVrrpTable"
fgIntfVrrpTable,1.3.6.1.4.1.12356.101.7.3.2,,no-access,objecttype,table,"A list of VRRPs and values."
fgIntfVrrpEntry,1.3.6.1.4.1.12356.101.7.3.2.1,,no-access,objecttype,row,"An entry containing the ID, group ID, interface name, state and IP address of a given virtual router."
fgIntfVrrpEntIndex,1.3.6.1.4.1.12356.101.7.3.2.1.1,fnindex,no-access,objecttype,column,"A unique identifier within the fgIntfVrrpTable"
fgIntfVrrpEntVrId,1.3.6.1.4.1.12356.101.7.3.2.1.2,fnindex,read-only,objecttype,column,"ID of a virtual router."
fgIntfVrrpEntGrpId,1.3.6.1.4.1.12356.101.7.3.2.1.3,fnindex,read-only,objecttype,column,"The group ID of a virtual router."
fgIntfVrrpEntIfName,1.3.6.1.4.1.12356.101.7.3.2.1.4,displaystring,read-only,objecttype,column,"The interface name of a virtual router."
fgIntfVrrpEntState,1.3.6.1.4.1.12356.101.7.3.2.1.5,integer,read-only,objecttype,column,"State of a virtual router. Enumeration: 'master': 2, 'backup': 1."
fgIntfVrrpEntVrIp,1.3.6.1.4.1.12356.101.7.3.2.1.6,ipaddress,read-only,objecttype,column,"IP address of a virtual router."
fgIntfVlanHbs,1.3.6.1.4.1.12356.101.7.4,,,objectidentity,,""
fgIntfVlanHbCount,1.3.6.1.4.1.12356.101.7.4.1,integer32,read-only,objecttype,scalar,"The number of entries in fgIntfVlanHbTable"
fgIntfVlanHbTable,1.3.6.1.4.1.12356.101.7.4.2,,no-access,objecttype,table,"A list of VlanHbs and values."
fgIntfVlanHbEntry,1.3.6.1.4.1.12356.101.7.4.2.1,,no-access,objecttype,row,"An entry containing the vlan interface name, peer's serial number and state of a given vlan interface heartbeat."
fgIntfVlanHbEntIndex,1.3.6.1.4.1.12356.101.7.4.2.1.1,fnindex,no-access,objecttype,column,"A unique identifier within the fgIntfVlanHbTable"
fgIntfVlanHbEntIfName,1.3.6.1.4.1.12356.101.7.4.2.1.2,displaystring,read-only,objecttype,column,"The vlan interface name."
fgIntfVlanHbEntSerial,1.3.6.1.4.1.12356.101.7.4.2.1.3,displaystring,read-only,objecttype,column,"Serial number of a vlan HA peer."
fgIntfVlanHbEntState,1.3.6.1.4.1.12356.101.7.4.2.1.4,integer,read-only,objecttype,column,"State of a vlan interface heartbeat. Enumeration: 'active': 1, 'inactive': 2."
fgAntivirus,1.3.6.1.4.1.12356.101.8,,,objectidentity,,""
fgAvInfo,1.3.6.1.4.1.12356.101.8.1,,,objectidentity,,""
fgAvTables,1.3.6.1.4.1.12356.101.8.2,,,objectidentity,,""
fgAvStatsTable,1.3.6.1.4.1.12356.101.8.2.1,,no-access,objecttype,table,"A table of Anti-virus statistics per virtual domain"
fgAvStatsEntry,1.3.6.1.4.1.12356.101.8.2.1.1,,no-access,objecttype,row,"Anti-virus statistics for a particular virtual domain"
fgAvVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.1,counter32,read-only,objecttype,column,"Number of virus transmissions detected in the virtual domain since start-up"
fgAvVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.2,counter32,read-only,objecttype,column,"Number of virus transmissions blocked in the virtual domain since start-up"
fgAvHTTPVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.3,counter32,read-only,objecttype,column,"Number of virus transmissions over HTTP detected in the virtual domain since start-up"
fgAvHTTPVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.4,counter32,read-only,objecttype,column,"Number of virus transmissions over HTTP blocked in the virtual domain since start-up"
fgAvSMTPVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.5,counter32,read-only,objecttype,column,"Number of virus transmissions over SMTP detected in the virtual domain since start-up"
fgAvSMTPVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.6,counter32,read-only,objecttype,column,"Number of virus transmissions over SMTP blocked in the virtual domain since start-up"
fgAvPOP3VirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.7,counter32,read-only,objecttype,column,"Number of virus transmissions over POP3 detected in the virtual domain since start-up"
fgAvPOP3VirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.8,counter32,read-only,objecttype,column,"Number of virus transmissions over POP3 blocked in the virtual domain since start-up"
fgAvIMAPVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.9,counter32,read-only,objecttype,column,"Number of virus transmissions over IMAP detected in the virtual domain since start-up"
fgAvIMAPVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.10,counter32,read-only,objecttype,column,"Number of virus transmissions over IMAP blocked in the virtual domain since start-up"
fgAvFTPVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.11,counter32,read-only,objecttype,column,"Number of virus transmissions over FTP detected in the virtual domain since start-up"
fgAvFTPVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.12,counter32,read-only,objecttype,column,"Number of virus transmissions over FTP blocked in the virtual domain since start-up"
fgAvIMVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.13,counter32,read-only,objecttype,column,"Number of virus transmissions over IM protocols detected in the virtual domain since start-up"
fgAvIMVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.14,counter32,read-only,objecttype,column,"Number of virus transmissions over IM protocols blocked in the virtual domain since start-up"
fgAvNNTPVirusDetected,1.3.6.1.4.1.12356.101.8.2.1.1.15,counter32,read-only,objecttype,column,"Number of virus transmissions over NNTP detected in the virtual domain since start-up"
fgAvNNTPVirusBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.16,counter32,read-only,objecttype,column,"Number of virus transmissions over NNTP blocked in the virtual domain since start-up"
fgAvOversizedDetected,1.3.6.1.4.1.12356.101.8.2.1.1.17,counter32,read-only,objecttype,column,"Number of over-sized file transmissions detected in the virtual domain since start-up"
fgAvOversizedBlocked,1.3.6.1.4.1.12356.101.8.2.1.1.18,counter32,read-only,objecttype,column,"Number of over-sized file transmissions blocked in the virtual domain since start-up"
fgAvTrapObjects,1.3.6.1.4.1.12356.101.8.3,,,objectidentity,,""
fgAvTrapVirName,1.3.6.1.4.1.12356.101.8.3.1,displaystring,no-access,objecttype,scalar,"Virus name that triggered event"
fgIps,1.3.6.1.4.1.12356.101.9,,,objectidentity,,""
fgIpsInfo,1.3.6.1.4.1.12356.101.9.1,,,objectidentity,,""
fgIpsTables,1.3.6.1.4.1.12356.101.9.2,,,objectidentity,,""
fgIpsStatsTable,1.3.6.1.4.1.12356.101.9.2.1,,no-access,objecttype,table,"A table of IPS/IDS statistics per virtual domain"
fgIpsStatsEntry,1.3.6.1.4.1.12356.101.9.2.1.1,,no-access,objecttype,row,"IPS/IDS statistics for a particular virtual domain"
fgIpsIntrusionsDetected,1.3.6.1.4.1.12356.101.9.2.1.1.1,counter32,read-only,objecttype,column,"Number of intrusions detected since start-up in this virtual domain"
fgIpsIntrusionsBlocked,1.3.6.1.4.1.12356.101.9.2.1.1.2,counter32,read-only,objecttype,column,"Number of intrusions blocked since start-up in this virtual domain"
fgIpsCritSevDetections,1.3.6.1.4.1.12356.101.9.2.1.1.3,counter32,read-only,objecttype,column,"Number of critical severity intrusions detected since start-up in this virtual domain"
fgIpsHighSevDetections,1.3.6.1.4.1.12356.101.9.2.1.1.4,counter32,read-only,objecttype,column,"Number of high severity intrusions detected since start-up in this virtual domain"
fgIpsMedSevDetections,1.3.6.1.4.1.12356.101.9.2.1.1.5,counter32,read-only,objecttype,column,"Number of medium severity intrusions detected since start-up in this virtual domain"
fgIpsLowSevDetections,1.3.6.1.4.1.12356.101.9.2.1.1.6,counter32,read-only,objecttype,column,"Number of low severity intrusions detected since start-up in this virtual domain"
